,2MASS/2MASS.H,2MASS/2MASS.J,2MASS/2MASS.Ks,AKARI/FIS.N160,AKARI/FIS.N60,AKARI/FIS.WIDE-L,AKARI/FIS.WIDE-S,AKARI/IRC.L18W,AKARI/IRC.S9W,COBE/DIRBE.100m,COBE/DIRBE.12m,COBE/DIRBE.140m,COBE/DIRBE.1p25m,COBE/DIRBE.240m,COBE/DIRBE.25m,COBE/DIRBE.2p2m,COBE/DIRBE.3p5m,COBE/DIRBE.4p9m,COBE/DIRBE.60m,DENIS/DENIS.I,DENIS/DENIS.J,DENIS/DENIS.Ks,GAIA/GAIA3.G,GAIA/GAIA3.Gbp,GAIA/GAIA3.Grp,GALEX/GALEX.FUV,GALEX/GALEX.NUV,Generic/Cousins.I,Generic/Cousins.R,Generic/Johnson_UBVRIJHKL.B,Generic/Johnson_UBVRIJHKL.H,Generic/Johnson_UBVRIJHKL.I,Generic/Johnson_UBVRIJHKL.J,Generic/Johnson_UBVRIJHKL.K,Generic/Johnson_UBVRIJHKL.LI,Generic/Johnson_UBVRIJHKL.M,Generic/Johnson_UBVRIJHKL.N,Generic/Johnson_UBVRIJHKL.R,Generic/Johnson_UBVRIJHKL.U,Generic/Johnson_UBVRIJHKL.V,HST/WFPC2-WF.F170W,HST/WFPC2-WF.F255W,HST/WFPC2-WF.F336W,HST/WFPC2-WF.F439W,HST/WFPC2-WF.F502N,HST/WFPC2-WF.F555W,HST/WFPC2-WF.F814W,Herschel/PACS.blue,Herschel/PACS.green,Herschel/PACS.red,Hipparcos/Hipparcos.Hp_MvB,IRAS/IRAS.100mu,IRAS/IRAS.12mu,IRAS/IRAS.25mu,IRAS/IRAS.60mu,JCMT/SCUBA2.450GHz,JCMT/SCUBA2.850GHz,MSX/MSX.A,MSX/MSX.B1,MSX/MSX.B2,PAN-STARRS/PS1.g,PAN-STARRS/PS1.i,PAN-STARRS/PS1.r,PAN-STARRS/PS1.y,PAN-STARRS/PS1.z,Paranal/VISTA.H,Paranal/VISTA.J,Paranal/VISTA.Ks,Paranal/VISTA.Y,Paranal/VISTA.Z,SLOAN/SDSS.g,SLOAN/SDSS.i,SLOAN/SDSS.r,SLOAN/SDSS.u,SLOAN/SDSS.z,Skymapper/Skymapper.g,Skymapper/Skymapper.i,Skymapper/Skymapper.r,Skymapper/Skymapper.u,Skymapper/Skymapper.v,Skymapper/Skymapper.z,TYCHO/TYCHO.B_MvB,TYCHO/TYCHO.V_MvB,WISE/WISE.W1,WISE/WISE.W2,WISE/WISE.W3,WISE/WISE.W4
2.27,3.085487573704954e-07,2.8639227013482926e-07,2.6016061104522755e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.8964721279548734e-07,-1.0,-1.0,2.5376788093777925e-07,-1.0,-1.0,-1.0,9.473884168927925e-08,2.8378184335075807e-07,2.6051536219792223e-07,4.426250334334465e-08,1.1137098218303648e-08,9.134937228343831e-08,2.538919851742422e-12,8.169718663588949e-12,9.219591147624431e-08,3.519416973863518e-08,2.4704953590835845e-09,3.0861013806692156e-07,1.3248634071084887e-07,2.8026987581123546e-07,2.578477210592924e-07,-1.0,-1.0,-1.0,5.291495976753694e-08,5.701438834498274e-10,1.353110283559834e-08,1.354802461239646e-11,3.1910616128547534e-11,3.679344442142299e-10,1.8426809722590704e-09,5.665658665430084e-09,1.3124854589804618e-08,1.0063705970678852e-07,-1.0,-1.0,-1.0,1.9520585674761573e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.215362377155164e-09,7.528480994749444e-08,2.7749416896292955e-08,1.7942764088328673e-07,1.334968572739787e-07,3.0867199746297684e-07,2.8912291632193856e-07,2.6138703518628926e-07,2.0364225008483138e-07,1.397033979519717e-07,4.040544008828764e-09,7.323622421682122e-08,2.6607944195556923e-08,5.92888456058984e-10,1.4588124263893504e-07,7.914163633647614e-09,8.65852405945681e-08,2.686485076702689e-08,5.083925144250723e-10,8.494137011614063e-10,1.538181042631502e-07,1.6059968468513317e-09,1.0839160936471289e-08,-1.0,-1.0,-1.0,-1.0
2.2800000000000002,3.0708705373794594e-07,2.842887918183987e-07,2.5932502481765036e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.8758584239183273e-07,-1.0,-1.0,2.529798957508466e-07,-1.0,-1.0,-1.0,9.325733639859954e-08,2.8167661798846715e-07,2.5967613514858156e-07,4.3500130783939204e-08,1.0853840841332886e-08,8.996448856304836e-08,2.3611140119072396e-12,7.698816668142651e-12,9.07361123720253e-08,3.445275367913469e-08,2.385063068168105e-09,3.071398753578532e-07,1.3072185806533423e-07,2.781901135918296e-07,2.570173571988688e-07,-1.0,-1.0,-1.0,5.194345243063156e-08,5.457302153344005e-10,1.3176264595608058e-08,1.2930338361621943e-11,3.0164179432882915e-11,3.513037245847984e-10,1.7746402735593296e-09,5.487763272131964e-09,1.2785455087916565e-08,9.91270799044343e-08,-1.0,-1.0,-1.0,1.9098487848407132e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0541486387208914e-09,7.400238374607202e-08,2.7123810047605942e-08,1.7735559516034032e-07,1.3168609973360885e-07,3.072013852279614e-07,2.8703130108690177e-07,2.6054126920047054e-07,2.014794819464373e-07,1.3784983558541556e-07,3.910308938093546e-09,7.197723691530994e-08,2.599931175850642e-08,5.675585969165533e-10,1.4399834686914006e-07,7.689776571635981e-09,8.518339340284154e-08,2.625864177643029e-08,4.862127418582421e-10,8.146008730305681e-10,1.5188663983471688e-07,1.545943318161734e-09,1.0546217338136092e-08,-1.0,-1.0,-1.0,-1.0
2.29,3.0563230882489455e-07,2.822008791190604e-07,2.584921305940523e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.8553935667760306e-07,-1.0,-1.0,2.52194369276251e-07,-1.0,-1.0,-1.0,9.179918336381949e-08,2.7958715839747867e-07,2.5883962167588153e-07,4.275178046700797e-08,1.057797213086593e-08,8.860136879740693e-08,2.1957714959577966e-12,7.255234075040754e-12,8.929958379196884e-08,3.372715685488128e-08,2.3026132144160458e-09,3.056766598469791e-07,1.289813591266493e-07,2.761261773327722e-07,2.5618970219185434e-07,-1.0,-1.0,-1.0,5.0990267713125e-08,5.223640649917774e-10,1.2830832609444036e-08,1.2342721226876848e-11,2.851384343617289e-11,3.35425770278527e-10,1.7091168152229417e-09,5.315453641911678e-09,1.2454974453746598e-08,9.764022382832033e-08,-1.0,-1.0,-1.0,1.8686039962513117e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.897961772502418e-09,7.274194773701903e-08,2.651241878048031e-08,1.7530753156394415e-07,1.2989998938295067e-07,3.0573782076283985e-07,2.849548818843918e-07,2.596982487763845e-07,1.9933973697358288e-07,1.3602094086571838e-07,3.784305466983834e-09,7.074004129346003e-08,2.5404682029451074e-08,5.433124995939633e-10,1.4213995049514794e-07,7.471848668107986e-09,8.380440840718386e-08,2.5666260049592624e-08,4.6500168459432173e-10,7.812155795374425e-10,1.499796149207244e-07,1.4881431574222457e-09,1.0261303128187576e-08,-1.0,-1.0,-1.0,-1.0
2.3000000000000003,3.041844893396905e-07,2.8012841595257265e-07,2.576619196748188e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.835076465971939e-07,-1.0,-1.0,2.514112938050229e-07,-1.0,-1.0,-1.0,9.036401156905647e-08,2.7751334532694007e-07,2.580058129729613e-07,4.2017174662506774e-08,1.0309293611077774e-08,8.7259658249401e-08,2.042017868638174e-12,6.837374369608528e-12,8.788595232169518e-08,3.301703745496741e-08,2.223040718932636e-09,3.0422045755097177e-07,1.2726451121912218e-07,2.740779435489729e-07,2.5536474708850435e-07,-1.0,-1.0,-1.0,5.005505072033502e-08,5.000003927242939e-10,1.2494554947686619e-08,1.1783601054856994e-11,2.6954290583222234e-11,3.202664603428552e-10,1.646017289110834e-09,5.148554385169822e-09,1.2133174411050719e-08,9.617613032084459e-08,-1.0,-1.0,-1.0,1.8283008722016868e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.746643583878303e-09,7.15031223229723e-08,2.5914917438941186e-08,1.7328317191561534e-07,1.2813818956064478e-07,3.042812700931226e-07,2.828935478322072e-07,2.588579649721811e-07,1.9722276952894772e-07,1.3421638450190178e-07,3.6623949447415985e-09,6.952425757947417e-08,2.482373093504052e-08,5.20103723702083e-10,1.403057322769296e-07,7.260191063317929e-09,8.244791001453501e-08,2.5087386629989402e-08,4.447169856519477e-10,7.491992527257209e-10,1.4809671800817126e-07,1.4325115226787529e-09,9.984195152707862e-09,-1.0,-1.0,-1.0,-1.0
2.31,3.027435621507381e-07,2.780712871073994e-07,2.568343833885367e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.8149060390563035e-07,-1.0,-1.0,2.506306616524792e-07,-1.0,-1.0,-1.0,8.895145593941038e-08,2.7545506043745846e-07,2.5717470026164845e-07,4.1296041604363425e-08,1.0047612318071233e-08,8.593900817434115e-08,1.8990401052292303e-12,6.443735104370048e-12,8.649485057760208e-08,3.232206114588962e-08,2.1462442380379707e-09,3.02771234651366e-07,1.2557098637490224e-07,2.720452897427475e-07,2.545424829690086e-07,-1.0,-1.0,-1.0,4.913745361350123e-08,4.785960995443452e-10,1.2167186495202264e-08,1.1251493826181602e-11,2.5480499241073827e-11,3.0579322264234824e-10,1.585251852483397e-09,4.986895619479527e-09,1.18198231576127e-08,9.473444397096369e-08,-1.0,-1.0,-1.0,1.7889166788422905e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.600040904865704e-09,7.028553450313487e-08,2.5330987889712717e-08,1.7128224127040093e-07,1.2640036821992282e-07,3.0283169940905327e-07,2.8084718886079474e-07,2.580204088752276e-07,1.9512833660160248e-07,1.324358416122962e-07,3.5444433031959815e-09,6.832951266477673e-08,2.425614194757706e-08,4.978878219947426e-10,1.3849537521757823e-07,7.054620508214508e-09,8.111352884763493e-08,2.4521710004482515e-08,4.2531814223055686e-10,7.184957287710143e-10,1.4623764158238757e-07,1.378966777200485e-09,9.714676544218676e-09,-1.0,-1.0,-1.0,-1.0
2.32,3.013094942857229e-07,2.760293782380949e-07,2.5600951309190197e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.794881211624545e-07,-1.0,-1.0,2.4985246515814626e-07,-1.0,-1.0,-1.0,8.756115724509631e-08,2.7341218629405696e-07,2.5634627479236573e-07,4.058811535112617e-08,9.792740641115435e-09,8.463907571524733e-08,1.7660822744142679e-12,6.072902304923478e-12,8.512591710885533e-08,3.164190090600377e-08,2.0721260293566452e-09,3.0132895749375296e-07,1.2390046126601935e-07,2.7002809439573497e-07,2.5372290094339026e-07,-1.0,-1.0,-1.0,4.823713546590432e-08,4.5810994336711093e-10,1.1848488765081603e-08,1.0744998404082786e-11,2.4087727133502877e-11,2.9197496345418035e-10,1.5267339990495548e-09,4.8303127966616915e-09,1.1514695186313406e-08,9.331481502116807e-08,-1.0,-1.0,-1.0,1.750429261960679e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.458005432790325e-09,6.908881775787896e-08,2.4760319346964373e-08,1.6930446787921418e-07,1.246861978651358e-07,3.013890750648052e-07,2.78815695707267e-07,2.571855716020121e-07,1.9305619777886837e-07,1.3067899166531552e-07,3.4303209039463295e-09,6.715543998632822e-08,2.370160590824663e-08,4.766222546883768e-10,1.3670856650687267e-07,6.854959195064751e-09,7.980090164140653e-08,2.396892592754187e-08,4.0676642444872763e-10,6.890511492438165e-10,1.4440208207537675e-07,1.3274303679851297e-09,9.45253654225528e-09,-1.0,-1.0,-1.0,-1.0
2.33,2.998822529308419e-07,2.7400257585873864e-07,2.551873001696285e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.7750009172566155e-07,-1.0,-1.0,2.490766966856834e-07,-1.0,-1.0,-1.0,8.619276200713655e-08,2.713846063591881e-07,2.5552052784403705e-07,3.989313565015203e-08,9.544496168636574e-09,8.335952380002256e-08,1.642441524954729e-12,5.723545212004661e-12,8.377879630098213e-08,3.0976236863687734e-08,2.000591822747362e-09,2.9989359258698004e-07,1.2225261713744324e-07,2.680262369608818e-07,2.529059921514048e-07,-1.0,-1.0,-1.0,4.7353762121991616e-08,4.3850245883057717e-10,1.1538229717704106e-08,1.0262791611541512e-11,2.2771495708524978e-11,2.787820002686048e-10,1.4703804348234625e-09,4.678646535290157e-09,1.1217571111230951e-08,9.191689927598757e-08,-1.0,-1.0,-1.0,1.7128170314140397e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.320393574187802e-09,6.791261193538102e-08,2.4202608201175142e-08,1.6734958315161053e-07,1.229953554891586e-07,2.9995336357768177e-07,2.767989599094639e-07,2.5635344429804865e-07,1.9100611521847955e-07,1.2894551842103043e-07,3.3199023906877384e-09,6.600167941103192e-08,2.3159820854516764e-08,4.5626630747096933e-10,1.3494499746559687e-07,6.661034593273179e-09,7.850967114107862e-08,2.3428737249668384e-08,3.890247976481343e-10,6.608138664296527e-10,1.425897398148292e-07,1.2778267088844898e-09,9.197570319126142e-09,-1.0,-1.0,-1.0,-1.0
2.34,2.9846180543003854e-07,2.719907673364223e-07,2.5436773603435736e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.755264097456825e-07,-1.0,-1.0,2.483033486228067e-07,-1.0,-1.0,-1.0,8.484592240458611e-08,2.6937220498580223e-07,2.5469745072399473e-07,3.921084780523774e-08,9.302701538813055e-09,8.210002104048002e-08,1.5274643547727192e-12,5.394411339294642e-12,8.245313828104107e-08,3.0324756139127865e-08,1.93155069589621e-09,2.9846510660235465e-07,1.206271397411278e-07,2.6603959785449397e-07,2.5209174776243946e-07,-1.0,-1.0,-1.0,4.648700605944465e-08,4.197358805855007e-10,1.1236183584786752e-08,9.803623615573894e-12,2.1527575386032873e-11,2.6618599764830154e-10,1.4161109586092655e-09,4.531742458456275e-09,1.0928237498627883e-08,9.054035801200128e-08,-1.0,-1.0,-1.0,1.676058946000537e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.187066293765223e-09,6.675656314025358e-08,2.365755785201819e-08,1.654173216189993e-07,1.2132752251165946e-07,2.98524531627322e-07,2.7479687380005956e-07,2.555240181377818e-07,1.889778536210447e-07,1.272351098735297e-07,3.2130665465044936e-09,6.486787712219615e-08,2.2630491851602398e-08,4.367810130411773e-10,1.3320436349060572e-07,6.472679290234339e-09,7.723948600201988e-08,2.2900853749916723e-08,3.720578481064804e-10,6.337343525396227e-10,1.408003189737996e-07,1.2300830681743863e-09,8.949578810706752e-09,-1.0,-1.0,-1.0,-1.0
2.35,2.9704811928424015e-07,2.699938408847834e-07,2.5355081212656533e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.73566970159411e-07,-1.0,-1.0,2.4753241338121243e-07,-1.0,-1.0,-1.0,8.352029618326501e-08,2.673748674104673e-07,2.5387703476788633e-07,3.854100254759831e-08,9.067184294631542e-09,8.08602416331868e-08,1.4205431425464747e-12,5.084321827786157e-12,8.114859882434095e-08,2.9687152689646214e-08,1.864914954403715e-09,2.9704346637285077e-07,1.1902371927102278e-07,2.6406805844835424e-07,2.512801589754131e-07,-1.0,-1.0,-1.0,4.5636546254124834e-08,4.017740699047726e-10,1.0942130698277967e-08,9.36631359878774e-12,2.0351971635692185e-11,2.541599060071436e-10,1.3638483469409706e-09,4.3894510366275644e-09,1.064648670268527e-08,8.918485788932572e-08,-1.0,-1.0,-1.0,1.640134498756496e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.057888968256739e-09,6.562032362413608e-08,2.312487854516995e-08,1.6350742089828222e-07,1.1968238471821966e-07,2.9710254605490743e-07,2.728093305007103e-07,2.546972843244917e-07,1.8697118020280277e-07,1.2554745819405612e-07,3.1096961559625823e-09,6.375368550801243e-08,2.2113330827902705e-08,4.181290760253536e-10,1.3148636400062407e-07,6.289730837061715e-09,7.599000069125247e-08,2.238499197241791e-08,3.5583171200962963e-10,6.077651126513576e-10,1.390335275210364e-07,1.1841294603992032e-09,8.708368552119966e-09,-1.0,-1.0,-1.0,-1.0
2.36,2.956411621505997e-07,2.6801168555759184e-07,2.5273651991447487e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.716216686842773e-07,-1.0,-1.0,2.467638833965015e-07,-1.0,-1.0,-1.0,8.221554656597525e-08,2.653924797465459e-07,2.5305927133958215e-07,3.788335591010272e-08,8.837776743266025e-09,7.963986526209395e-08,1.3211129233283287e-12,4.792167078706435e-12,7.986483926268577e-08,2.9063127158489772e-08,1.8006000162022226e-09,2.956286388923204e-07,1.1744205029904334e-07,2.621115010619071e-07,2.504712170186759e-07,-1.0,-1.0,-1.0,4.48020680478374e-08,3.845824444682542e-10,1.0655857323962705e-08,8.949745699651554e-12,1.924091183807559e-11,2.426779031753397e-10,1.3135182433111592e-09,4.25162743544078e-09,1.0372116705848706e-08,8.785007086455845e-08,-1.0,-1.0,-1.0,1.605023702666979e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.93273124501339e-09,6.450355167821312e-08,2.2604287212951776e-08,1.616196216559192e-07,1.1805963220029483e-07,2.956873738623756e-07,2.7083622391624863e-07,2.538732340902e-07,1.8498586466867316e-07,1.2388225967491065e-07,3.009677871838647e-09,6.26587630520174e-08,2.1608056414315557e-08,4.002748011268342e-10,1.2979070238277366e-07,6.112031599041648e-09,7.476087539062039e-08,2.188087506680631e-08,3.403140075398128e-10,5.828606012270964e-10,1.3728907717195896e-07,1.139898542328103e-09,8.473751518160655e-09,-1.0,-1.0,-1.0,-1.0
2.37,2.9424090184174143e-07,2.6604419124238237e-07,2.5192485089396377e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.696904018123671e-07,-1.0,-1.0,2.459977511281037e-07,-1.0,-1.0,-1.0,8.093134216417567e-08,2.634249289774227e-07,2.52244151831083e-07,3.723766910467668e-08,8.614315819645286e-09,7.843857700291684e-08,1.2286483909980651e-12,4.5169026480995596e-12,7.860152639411792e-08,2.8452386727002194e-08,1.7385243001458769e-09,2.9422059131470876e-07,1.1588183171197782e-07,2.6016980895450785e-07,2.496649131499102e-07,-1.0,-1.0,-1.0,4.398326301885185e-08,3.6812791118533384e-10,1.037715549964735e-08,8.552865204147687e-12,1.8190832884690292e-11,2.3171533862392568e-10,1.2650490515282613e-09,4.118131368274189e-09,1.0104930963653937e-08,8.6535674105151e-08,-1.0,-1.0,-1.0,1.5707070767775306e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.811466905171854e-09,6.340591152762319e-08,2.209550731871239e-08,1.5975366757241115e-07,1.1645895929600372e-07,2.942789822116357e-07,2.688774487289179e-07,2.5305185869557506e-07,1.8302167918559348e-07,1.222392146741102e-07,2.9129020863278406e-09,6.158277422549956e-08,2.1114393787337006e-08,3.831840243680727e-10,1.2811708593981373e-07,5.939428610664877e-09,7.355177590158151e-08,2.1388232632455428e-08,3.254737699430028e-10,5.589771420617721e-10,1.3556668334027016e-07,1.0973255128660183e-09,8.245544968325526e-09,-1.0,-1.0,-1.0,-1.0
2.38,2.928473063250095e-07,2.6409124865413825e-07,2.511157965884751e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.677730668045854e-07,-1.0,-1.0,2.4523400905920206e-07,-1.0,-1.0,-1.0,7.966735689109286e-08,2.6147210294978686e-07,2.514316676624285e-07,3.6603708402787137e-08,8.396642954079496e-09,7.725606722923544e-08,1.1426611115768577e-12,4.2575453872110106e-12,7.735833239413758e-08,2.785464497010222e-08,1.6786091186214895e-09,2.9281929095327313e-07,1.1434276664932397e-07,2.582428663177367e-07,2.488612386560309e-07,-1.0,-1.0,-1.0,4.317982885512127e-08,3.5237880192350807e-10,1.0105822877797712e-08,8.174674972630886e-12,1.7198369475085073e-11,2.2124868022742292e-10,1.2183718330482996e-09,3.988826953449157e-09,9.844738253904704e-09,8.524134990518878e-08,-1.0,-1.0,-1.0,1.537165632695371e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.6939737312525004e-09,6.232707322772642e-08,2.159826870486328e-08,1.5790930530719866e-07,1.1488006453173482e-07,2.9287733842378884e-07,2.669329003926512e-07,2.522331494298385e-07,1.810783983561447e-07,1.206180275607926e-07,2.8192628065788616e-09,6.052538938181863e-08,2.0632074515856478e-08,3.668240472922889e-10,1.264652258380889e-07,5.771773435093683e-09,7.23623735515979e-08,2.090680056643137e-08,3.112813894446375e-10,5.360728515201486e-10,1.3386606509019904e-07,1.0563480167686543e-09,8.023571296313925e-09,-1.0,-1.0,-1.0,-1.0
2.39,2.91460343721721e-07,2.621527493290211e-07,2.50309348548928e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.6586956168486434e-07,-1.0,-1.0,2.4447264969665833e-07,-1.0,-1.0,-1.0,7.842326987624301e-08,2.595338903669651e-07,2.506218102816046e-07,3.5981245018924124e-08,8.184603943820142e-09,7.609203152028148e-08,1.0626969325529609e-12,4.013169813789681e-12,7.613493472837156e-08,2.7269621714993653e-08,1.6207785740339867e-09,2.9142470527980534e-07,1.128245624420366e-07,2.563305582677775e-07,2.480601848530868e-07,-1.0,-1.0,-1.0,4.2391469230142266e-08,3.3730481201696943e-10,9.841662572506118e-09,7.814232086783079e-12,1.6260343071602196e-11,2.11255463448981e-10,1.1734202081326428e-09,3.8635825759155736e-09,9.591352530078363e-09,8.39667856025535e-08,-1.0,-1.0,-1.0,1.5043808614685914e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.580133379041757e-09,6.126671256219703e-08,2.111230744448006e-08,1.560862844639693e-07,1.1332265056455781e-07,2.914824099783515e-07,2.6500247512739104e-07,2.514170976106714e-07,1.7915579919245857e-07,1.1901840666135573e-07,2.7286575344093044e-09,5.9486284652601225e-08,2.0160836411559828e-08,3.5116357399701224e-10,1.24834837056173e-07,5.608922027926539e-09,7.119234510209611e-08,2.043632091507364e-08,2.977085518885756e-10,5.141075649277743e-10,1.3218694508936312e-07,1.0169060520164192e-09,7.807657883868929e-09,-1.0,-1.0,-1.0,-1.0
2.4,2.9007998230642195e-07,2.6022858561815003e-07,2.4950549835362783e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.6397978523441634e-07,-1.0,-1.0,2.4371366557093706e-07,-1.0,-1.0,-1.0,7.719876538134279e-08,2.576101807823088e-07,2.498145711644533e-07,3.537005499699905e-08,7.978048828431974e-09,7.494617057038231e-08,9.883335744173487e-13,3.782904700336094e-12,7.493101606667016e-08,2.6697042903034134e-08,1.5649594590255935e-09,2.900368019238585e-07,1.1132693055217566e-07,2.544327708378597e-07,2.472617430861619e-07,-1.0,-1.0,-1.0,4.161789368139951e-08,3.2287694143469214e-10,9.584483010667791e-09,7.470644702554342e-12,1.5373751474586968e-11,2.0171424283762291e-10,1.1301302606889573e-09,3.742270753280429e-09,9.344592778838918e-09,8.271167349744582e-08,-1.0,-1.0,-1.0,1.4723347208323125e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.4698312536187934e-09,6.022451094290918e-08,2.063736569638584e-08,1.542843575563708e-07,1.1178642412543049e-07,2.9009416451248367e-07,2.630860699134531e-07,2.5060369458412116e-07,1.772536610904058e-07,1.1744006420632286e-07,2.6409871500597567e-09,5.846514184578125e-08,1.9700423382855087e-08,3.3617265087744937e-10,1.2322563833420048e-07,5.4507346051269946e-09,7.004137265797212e-08,1.9976541729116128e-08,2.8472818197970756e-10,4.930427659861385e-10,1.3052904956224364e-07,9.789418807078152e-10,7.59763695883215e-09,-1.0,-1.0,-1.0,-1.0
2.41,2.887061905061473e-07,2.5831865068142776e-07,2.4870423760817724e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.6210363698602995e-07,-1.0,-1.0,2.4295704923603175e-07,-1.0,-1.0,-1.0,7.599353271758558e-08,2.5570086459262994e-07,2.490099418145804e-07,3.4769919099579996e-08,7.77683176885913e-09,7.381819010002966e-08,9.191783915802186e-13,3.5659298661811095e-12,7.37462641986064e-08,2.6136640454690822e-08,1.5110811602929712e-09,2.8865554867197706e-07,1.0984958651343867e-07,2.52549390970764e-07,2.464659047292772e-07,-1.0,-1.0,-1.0,4.085881749133962e-08,3.090674384927131e-10,9.334097787249462e-09,7.14306909591023e-12,1.4535758982982447e-11,1.9260454573223022e-10,1.0884404466577996e-09,3.6247680060430216e-09,9.104282881540226e-09,8.147571077224473e-08,-1.0,-1.0,-1.0,1.4410096228110374e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.36295638939094e-09,5.920015531158352e-08,2.0173191563633682e-08,1.5250327997412305e-07,1.102710959631881e-07,2.8871256982021975e-07,2.611835824859289e-07,2.4979293172450826e-07,1.7537176580406052e-07,1.1588271627792305e-07,2.556155799849678e-09,5.7461648345450234e-08,1.9250585292236986e-08,3.218226089628392e-10,1.2163735212387491e-07,5.297075514987269e-09,6.89091435786132e-08,1.9527216922262228e-08,2.723143890158683e-10,4.728415190876877e-10,1.2889210824426483e-07,9.423999433380902e-10,7.393345457289135e-09,-1.0,-1.0,-1.0,-1.0
2.42,2.873389368996846e-07,2.5642283848141423e-07,2.479055579453879e-07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.602410172184103e-07,-1.0,-1.0,2.4220279326938994e-07,-1.0,-1.0,-1.0,7.48072661642619e-08,2.5380583303169237e-07,2.4820791376326623e-07,3.418062269988815e-08,7.580810930071962e-09,7.270780076854503e-08,8.548662907437404e-13,3.361473161082912e-12,7.258037195035665e-08,2.5588152137514065e-08,1.4590755658716328e-09,2.8728091346693146e-07,1.083922498725673e-07,2.5068030651139034e-07,2.4567266118529287e-07,-1.0,-1.0,-1.0,4.011396157082118e-08,2.9584974600035275e-10,9.09032552453696e-09,6.830706889075035e-12,1.374368710723442e-11,1.839068280717348e-10,1.0482915058125518e-09,3.51095473190491e-09,8.870251479606026e-09,8.025859941268289e-08,-1.0,-1.0,-1.0,1.4103884216668572e-08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.259401334007037e-09,5.8193338043164606e-08,1.9719538955308466e-08,1.5074280994952701e-07,1.0877638078930704e-07,2.873375938517043e-07,2.5929491132913293e-07,2.489848004343339e-07,1.7350989742044012e-07,1.1434608275837839e-07,2.4740707876030365e-09,5.647549701348718e-08,1.8811077817009444e-08,3.0808600873405066e-10,1.200697045391476e-07,5.1478131140016366e-09,6.77953503904134e-08,1.9088106133131635e-08,2.6044241499976465e-10,4.5346840441154445e-10,1.2727585433647077e-07,9.072267763341699e-10,7.194624889686364e-09,-1.0,-1.0,-1.0,-1.0
